DAUID,DA_address,Target_name,Target_address,Distance (km)
59170181,"1732 Amphion St, Victoria, BC V8R 4Z7",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",2.07
59170197,"941 Lawndale Ave, Victoria, BC V8S 4C9",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.46
59170198,"1041 Chamberlain St, Victoria, BC V8S 4C1",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.68
59170199,"1750 Rockland Ave, Victoria, BC V8S 1W9",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.37
59170200,"34 Armine Pl, Victoria, BC V8S 1S7",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.91
59170200,"801 Bank St, Victoria, BC V8S 4A8",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.13
59170201,"1530 Despard Ave, Victoria, BC V8S 1T3",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.75
59170201,"1730 Algoa Pl, Victoria, BC V8S 5J6",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.08
59170202,"1708 Chandler Ave, Victoria, BC V8S 1N6",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.54
59170203,"1737 Fairfield Rd, Victoria, BC V8S 1G6",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.51
59170203,"237 Wildwood Ave, Victoria, BC V8S 3W2",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.42
59170204,"326 Irving Rd, Victoria, BC V8S 4A2",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.74
59170204,"443 Chadwick Pl, Victoria, BC V8S 1H4",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.09
59170224,"1733 Kings Rd, Victoria, BC V8R 2N9",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.01
59170225,"1651 Pearl St, Victoria, BC V8R 2Z2",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",0.5
59170226,"2646 Scott St, Victoria, BC V8R 4H9",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",0.95
59170227,"1543 Pearl St, Victoria, BC V8R 2Y8",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",0.48
59170227,"1546 Westall Ave, Victoria, BC V8T 2G7",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",0.36
59170228,"1435 Myrtle Ave, Victoria, BC V8R 2Z5",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",0.66
59170229,"1637 Burton Ave, Victoria, BC V8T 2N5",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",0.24
59170272,"142 Beechwood Ave, Victoria, BC V8S 3W5",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.53
59170273,"1450 Hamley St, Victoria, BC V8S 1N1",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.46
59170273,"339 Stannard Ave, Victoria, BC V8S 3M3",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.08
59170274,"1322 D Thurlow Rd, Victoria, BC V8S 1L6",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.49
59170274,"1331 Vimy Pl, Victoria, BC V8S 1C5",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.63
59170274,"1423 Fairfield Rd, Victoria, BC V8S 1E6",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.39
59170275,"1315 Richardson St, Victoria, BC V8S 1P6",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.77
59170275,"1329 Minto St, Victoria, BC V8S 1P3",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.76
59170275,"441 Stannard Ave, Victoria, BC V8S 3M6",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.32
59170275,"524C St Charles St, Victoria, BC V8S 3N7",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.06
59170275,"711 Robleda Crescent, Victoria, BC V8S 3K6",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.82
59170276,"614 Cornwall St, Victoria, BC V8V 4L1",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.57
59170276,"801 Langham Ct, Victoria, BC V8V 4J3",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.75
59170277,"1310 Rockland Ave, Victoria, BC V8S 1V5",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.98
59170277,"1314 Manor Rd, Victoria, BC V8S 2A2",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",0.97
59170278,"1012 Pentrelew Pl, Victoria, BC V8V 4J4",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.98
